Mary used cosmetics.,She felt dry eyes.
Tom tried to find nettles in the garden.,Tom paied special attention to those white flowers.
The battle is a stimuli.,The battle triggers world war I.
There are some waterways.,Many hippopotamus live there.
This bag containing special plastic materials was given to scientists.,The materials were identified.
The old couple are abondoned by their only son.,Their village takes the responsibility to take care of them.
Crystallization was used for this solid.,This solid was purified.
There are more than a million asteroids in the universe.,They are very diverse.
The teacher drew a picture of local terrains.,Tom saw waves representing the ravines.
I am sitting in the library.,Books surrounding me cause my desire to read.
There used to be a kingdom.,Many people lived in the kingdom.
Jack looked carefully at the baobabs.,He found that it had grey bark.
My mentor stressed the realibility of my measurement.,I began to improve its reproducibility.
Tom touched the heating steel.,His felt the scalding steel.
He often feeds herbs to rabbits.,Rabbits rarely get sick.
This factory raises a lot of rabbits and foxs.,Fur companies often come to the factory to buy leather.
Tom wants to be president.,His group begins advertising.
There has been a historic battle in this city.,Many people have experienced the violent treatment.
The structure of sentences can be complicated.,Syntax is not very easy.
Tom has bought something in a waxy solid state.,He found that was a spermaceti.
Tom got distracted during the exam.,He got a failure in the examination.
Rita has been jogging for two hours and oxygen in her blood is declining.,Her face looks not as red as she just started jogging.
The villagers found very small microcrystalline interstitial patches.,One of them recognized it as a plagioclase.
There are more dugongs crowded in the sea.,They reproduce more geerations.
Upper Cave Men lived in humble dens surrounded by rocks.,Scientists thus deduce they have mastered the skill to burrow soil.
The air is not fresh in my van.,I want to open the window.
Tom hasn't washed his hair for a long period.,There are a lot of head lice on his hair.
Aunt Li is in charge of cleaning.,She always sneezes at work.
Mary wants some hops to make beer.,Her mother picks some cone-shaped flowers from the hop vine in the yard.
A couple were infected by different bacterium.,Both of them took Penicillins and recovered.
The fishermen put four octopuses in a tub.,They fought fiercely with each other.
This man had suffered from hypercalcaemia.,This man had cancer.
Many Chipmunks selected this forest as their habitat.,The seeds on the ground were decreasing.
Knee jumping reflex is an unconditioned reflex.,Our brain can't control the knee reflex.
The researchers injected the mice with interleukins.,The rate of plasma protein formation in mice decreased rapidly while the rate of albumin formation unchanged.
Tom eliminated all the mitochondria within a cell and observed the reactions occurring in it.,He only observed the reaction of glycolysis.
The fish in this pond are frozen.,"People thawed these fish, but their cells were damaged."
Researchers want to observe stinkpots closely.,They choose to take action on summer nights.
Jack looks at the family photo.,Jack finds that every person in the photo has a different mouth shape.
The doctor advised Peter to eat more foods rich in carotene.,Peter went to the supermarket and bought a lot of pumpkins.
"Givenchy, who works in the petrochemical industry, wants to explore a catalyst.",Givenchy found zeolites.
The doves are pregnant.,Eggs appeared in their nests.
Her depression has never been treated.,She gets addicted to alcohol.
Tom put the frozen meat in the water.,The frozen meat melted after an hour.
We went to the hospital to detect genetic disease.,The doctor used pedigrees.
My dad was freed from the disease.,We were pleased at his remission.
Mary adjusted the angle of lens to observe the specimen.,"Mary found that the smaller the view,the greater the magnification."
Some scientists vivisect animals to get the most accurate statistics.,The animals they vivisect have to   suffer the pain of being dissected soberly.
The peach flowers have faded and peaches emerge one by one.,The peach tree finishes the beginning of its reproduction.
He is a naturalist.,He usually takes a trip.
"A middle school student, Lily, took part in many interviews of several agencies.",She was rejected by all of the agencies.
We wanted to imitate the cloud' reflection of sunlight.,We srayed aerosol into the air to imitate that.
Gatsby drank a lot of yogurt.,"He had just finished his meal, but soon he was hungry again."
This forest has infected ticks.,People don't enter it to avoid Infection.
The boy has a rubella.,He goes for an antiviral vaccine injection.
This country in recessions had a city with prosperity.,Economist was attracted by this aberration.
The boss was to assess staff performance.,He needed to calculated their task completion rates.
I went into a temple of shamanism.,I saw many fetishistic elements.
The government published a ne policy.,The public knew its meaning.
Tom's skin was exposed to the sun for a long time.,He was sunburned.
The boy is prone to sweating excessively.,The boy suffers from tinea.
He has been busy all day long.,He is exhausted now with full fatigue.
Jerry sweated a lot.,He had a cramp.
It's a very special environment here.,It's an estuary.
The bank raised interest on savings to attract the public.,The number of citizens coming to the bank to make deposits has increased.
Jack leaves Beijing.,Jack suffered from disassociation mentally.
Scientists have collected a lot of invertebrates.,Scientist can cleary classify them.
Logan put some neodymium into a beaker of liquid magnesium.,The neodymium dissolved.
Tom has seen two spruces.,He found that they reached the same height.
Tom was suffered a strange skin disease.,The doctor suggested that he should take use of the phytotherapy and buy some medicine containing natural plants.
John went to the zoo to see the theropods.,He took a lot of pictures of different animals.
Linda always pays her debt in time.,She has good credits.
He has a need for heating.,He bought a heater.
Lucy smelt the ladybugs.,She found the  foul-tasting liquid from their limbs smelly.
Tom bought a bulb two years ago.,"Recently, it has entered the flowering stage."
Tom bought a plaster to treat the rash.,"He applied it on his back, hands and feet."
Tanager belongs to sparrow.,Tanager is fed on worms.
Mary is a feminist.,Mary devotes herself in feminism course.
They encountered an incident.,They looked for the protocols for explaination.
A couple of parents are looking for their lost child.,Someone offered clues accoding to the photo they posted online.
Tom is a transsexual.,The  reassignment expressed his perceived inner identities.
The racers entered the deceleration phase.,Bob decreased the speed to 50km/h.
My pet was infected by microscopic animals called coccidia.,It had Coccidiosis.
There are few tree on the mountain.,This mountain often has mudslides.
Mario introduces his topic through a presentation while Mary just gives a speech orally.,Mario draws more attention.
Women's health care is valued in the country.,Contraception is advocated here.
The identity of the dead body should be clarified.,The police will carry deep investigations.
The technician set  wrong computer commands.,The robot can't work properly.
Sam has been studying tetrapods.,"Sam has seen creatures as big as cars, and creatures as big as slaps."
The dying lady hear hospice from her son.,She died with dignity as free from pain as possible.
Tom ate the undercooked plantains.,He tasted bitterness.
Susan's cell phone is very hot after use.,She removed the battery to dissipate heat.
Tom bakes biscuit in this shop.,He needs novel ideas to bake new biscuits.
Engineers are selecting materials for giant wheels.,The engineer finally chose the electromagnet.
Jack is allergic to alcohol even in small amount.,Vinegars can make him allergic.
Jack always isolates himself from others and tries every means to get what he wants without paying attention to others' needs and feelings.,Everyone thinks Jack is a selfish person.
This bird dates back to the carboniferous period.,Cockroaches could be its prey at that time.
Tom connected a socket and a fish tank with a wire.,The fishes in the tank were electrocuted.
Jack's grandfather stopped breathing.,The doctor pronounced him dead.
Tom wants to change his clothes.,He opens the drawer.
The weather is very bad this spring.,The number of sucker is greatly reduced.
James is ill in bed and it is not convenient to go to the toilet.,The nurse used a catheter to help him urinate.
The forestry department fears the species invasion danger.,Hollyhocks is their worst enemy.
I had a cooked sliced ham for each lunch.,I saw iridescence on it very often.
The connective tissue wrapping each individual axon within the nerve contains protein.,Endoneurium contains protein.
Producers are in our lives.,We benefit from producers for good life quality.
Calcium carbonate is a gentle abrasive.,It is indispensable to toothpastes.
John wanted to look at the list of articles.,He looked at the bibliography and found notes in it.
The computer simulates the way planets move.,The scientists have gained new insights in their research.
Tom has an inflammation in his stomach.,The doctor has found eosinophils in his stomach.
HATs are implicated in transcriptional activation.,HATs are hot molecules.
Tom immigranted to Africa and met Mary.,They gave birth to Billy.
Pathogenic microbes sometimes attack our bodys.,Our bodies produce a lot of phenolics.
This experiment requires a particle that have exactly the same interactions as electrons.,The researchers chose muons.
Tom keeps scratching where he suffers from eczema.,His eczema covers more and more skin.
Tim is learning the skill of mindfulness.,He learns how to recognize  the energe essence of emotions.
This drug has been used up.,The doctor gave her aspirin as a substitute.
Tom has overcomed a lot of barriers.,He finally succeeded.
Jack doesn't like vegetables with slender stalks.,He never eats celery.
Piroplasmosis has spread in this area.,Numerous livestock in this area died which causes great economic loss.
Mr. Howard added titanium dioxide as raw material when making corundum.,He succeeded in making sapphire.
Tom is poor.,Tom can not afford beef.
Jim put some water in the beaker and left them on the table for a long time.,He found the volume of water decreased.
Tom opened a sweater factory.,He raises a lot of lambs.
Designers desire to increase availability.,Designers bought a new clover.
Muscles contain plenty of fibroblasts.,Tom intakes weak type iii collagen by eating muscles.
Socrates is a philosopher and a great man.,Socrates dies for his value and belief.
The meeting ends.,The attendants ends their relationships.
The doctor advised him to eat more fruits containing potassium.,He bought a lot of berries.
There is an apple on the ground.,The sloth bent his hands and picked up the apple.
Lucy has been injected with the pseudoephedrine.,Her baby in the belly was checked with pseudoephedrine.
He needed a hard brittle lustrous dense transition metal of the platinum family.,Finally he decided to choose iridium.
An argali appeared in front of the hunter.,The hunter followed it to find more of them.
Jack sat on the wheelchair instead of lying on the bed.,He escaped from confinement to the bed.
This garden contains all plants of rose family.,Raspberries can be seen here.
I desired to make a difference in our class.,I had ambitions in class.
Rose is trying ovulate to get pregnant.,The doctor asks Rose to discontinuate.
They set a herd of turtles free on the beach.,The turtles ran out to sea.
John found lice in his hair.,He knew there was more in it.
This experiment requires an extremely inert chemical resisting even the action of aqua regia.,The teacher provided them with iridium.
These hyacinths are making their nests.,They are enlarging holes in trees.
A flock of cuckoos flew in the distance.,They perched on the tree ahead.
NO mass were measured in the two bodies.,There is no grativity then.
Mike wanted to take some pictures of the jackrabbits.,Mike waited under a mix of shrubs.
Tom is allergic to beef.,Tom never eats burgers.
More and more people made contributions in the development of economy.,The economic fluctuation was rising.
Villagers suffered painful life when there was a heavy flood in the village.,They went to the church for prays.
Tom hated his neighbor for a long time.,He beat up his neighbor violently.
Adequate nutrients were provided for his body.,The synthesis processes were normal in his body.
Tom is not very clear about one point in class.,Tom's teacher ask him to reread the textbook.
Lucy is a secretary of the chairman of the famous factory.,She enjoys the right of having a rest at weekends.
Mary wanted to see giraffes.,She went to the zoo.
The boss wants the building to be more stable.,He took use of slabs.
Tom is a student majoring in the paleozoology.,He mainly studies about fossil remains of animals.
Tom was bitten by a viper in the wild.,Tom had edema and erythema on his arm.
Tom wants to be the winner in the Olympic Games.,He was injected with some depressants.
Tom took no medicine to cure his fever.,He finally has something wrong with his airway.
Lucy has taken a lot of antidepressants.,She found trazodone is the most effective one.
Rum's car was damaged.,Rum's repairman said it was a normal usage loss.
Tom puts the zooplankton into the big fish tank with small fish.,Zooplankton disappears.
Biologists had observed many mammals.,They found that they visited families.
She bought a comb.,She used the teeth of it to clear up her hair.
Tom knows he's dying.,Fear clutches at his heart.
The walruses were locked in an artifitial river together.,The diver observed ther conatct under water sometimes.
Edison ruled out all kinds of unsuitable materials.,Edison invented the light bulb with tungsten wire.
Tom catches octopus by the sea.,He failed because the octopus can always escape as fast as possible.
There are ligaments in the shoulders of the human body.,Shoulder bones are connected together to maintain stability.
He got pneumonia.,He died of it.
This group of Pythons began to travel for their immigrant destination.,They spent a long time.
The farmer grows celeries.,He knows its property very well.
The keeper bathed the gerbil in water.,"When it was over, the water was still clear."
The hungry theif came to a village of fishers.,He stole their preys before they came back.
A leopard fur garment needs to sacrifice countless leopards.,Environmental experts call for a ban on leopard fur.
Amy wants to wash the car with water.,She brings a long hose.
The alien's destruction plan starts from the essential structures in biological systems.,The interfaces of biological systems were destroyed.
Only Tom attributed all to lumber.,He is the only one who considered the free existence of things.
Scientists wants to measure the illuminance of the sun.,They firstly measured the covering area of the sun.
Snakes are poisonous.,People are afraid of snakes.
The astronomer calculated the size of such a Planetesimal.,His result could be compared with the size of small moons.
Tom took some antimalarials.,His lupus was cured.
The maker changed the rate of Transparency of the table's suface.,The table looked more transparent.
Gigi has cultivated gooseberries under good conditions.,These gooseberries grow better.
The movie star asked for assistance.,His company gave him a hand.
There are a lot of creatures in the nature.,They play their own functions and keep the biological sphere.
Bobbies were in trap.,The angel gave him a hand.
Lisa's battery capacity is too small.,Father does some activations on her battery.
A bat entered our theater.,It hanged on the wall.
Tom lacks magnesium in his body.,He was diagnosed with the cardiovascular disease.
Dachshunds have long backs.,They easily damage their spines.
The students found some bone-like structures in the polyps.,The teacher told them it was called the spicules.
The child was admitted to the hospital because he drank gasoline by mistake.,Doctors feel thorny in detoxifying mixed chemicals.
Kimi was wounded by the enemy.,He died soon after.
Tom can't master division.,His mother is angry at his not mastering fundamental operation of arithmetic.
There was a swan in the office.,The official got the beautiful feather.
Baby Tom looked into the mirror.,Tom saw himself in the mirror.
Jane held the magnet close to the coin.,The coin is attracted by the magnet.
Jack wants to join Christianity.,He went to church to be baptized.
Missles were used to attack us.,We were killed by nuclear weapons.
They studied the features of leech.,They found that they can grow to eight inches long.
The staff in this hotel are well-trained in this hotel.,They can offer the guests with good service.
Mike kept several poodles.,Mike prepared enough proteins for them.
Tom and Maria are good friends.,They learn a lot from each other.
Tom has burdens.,Tom was in poor health.
The tetrapods' tooth is romoved.,The tetrapod can't ea now.
Tom went to the eastern United States.,He saw a lot of dogwoods.
Tom went to his vegetable shed.,He saw a lot of aphids.
Tom has caught an aphid in the bottle.,He found something sticky and stick in the bottle.
They studied the features of leech.,They found that they can grow to eight inches long.
Donkeys are lazy.,They always stay in their home.
He has no neural crest.,He doesn't have enough melanocytes in his body.
Tom has a talent in running.,He always won in various running competitions.
The teacher's shameful action made him disgraceful.,He felt sad about his opprobrium.
Tom spent the morning washing clothes and cleaning the room.,He was so tired that he fell asleep.
Melinda went down to the pond to catch crabs.,The pincers scratched her finger.
Tom often faces the problem of anxiety.,It is a prominent natural state of  his nature.
The climate here became more and more severe.,The residents here decided to migrate.
Tommy hopes that azaleas will thrive.,The gardener instructs him to transplant the flowers under the shade of the tree.
Tom's car tyre got punctured.,He measured the diameter and bought a new  proper tyre.
Tom's sphincters are extremely nervous.,He eats something containing peppermints.
Ethernet was interrupted on my computer.,I cannot get connected to the internet at a high speed.
John went to the shop to pick up surfactants.,They are classified in the low toxicity zone.
Jack committed carjacking.,This general intent crime analogous to robbery put him into jail.
Tom lacks ketones in his blood.,His blood flow is not as improved as others with normal ketones level.
It is well-drained in the village.,Junipers grow everywhere in the village.
Susan took a glass of soda and put it on the table.,"After a few days, the soda water lost its carbonation."
Tom's knee joints were hurt in a car accident.,He couldn't move his legs.
I saw Jane use anemometers to test wind direction.,I told him they could only measure wind speed.
Kevin went swimming in a small river.,He found a leech crawling up his leg.
The staff conveyed the new ideas they came up with to the customers.,The customer were very satisfied.
John wanted to measure the declinatio.,He needs to know the degrees of arc.
Anacondas opened their jaws extremely wide.,Anacondas swallowed their victims whole.
People's reading got fragmentation.,It results in particular problems in their minds.
Tom believes in heresy.,Tom questioned various beliefs.
Tom has suffered from the disease.,"In the late period, sclerosis was manifested on Tom."
Jack eats a lot of green vegetables.,His digestion is very smooth.
John wanted to monitor the temperature of the room where he planted mushrooms.,John bought a thermometer and put it the room.
Alice's baby was always drinking a kind milk which consists of nitrates.,The baby was suffered the blue-baby syndrome.
He looked at trilobites.,He saw spines on them.
Tom was very drunk last night.,Tom is having a hangover.
The old witch protects everything of  the tree of life.,She knows its lineages.
Peregrine had an eye on a fish.,The fish was captured by the peregrine.
I don't like the smell of onions.,I don't like the smell of scallions.
Doctors use fungicides to deal with different diseases.,The fungicides play out different levels of activity.
Tom poured some salt in the water.,The salt dissappeared.
Tom carelessly seeded oats in the autumn.,His father prevented him in time which saved a lot of food in another sense.
Tom is busy with exams recently so he is very nervous.,His father organized the whole family to travel.
Tom has eaten something containing starches.,His blood sugar has risen.
The government only protected the property of the rich and had no concern for the individual rights of ordinary people.,The people overthrew the government by election.
The family provided a bed for their pet dog.,The dog can insulate itself from the cold ground.
Tom likes eating a lot of turnips.,He was filled with vitamins.
Their enemies' signal disturbed radio frequency waves.,Our ground penetrating radar failed to detect subsurface features.
I want to borrow some money.,I turn to banks for help.
Tom graduated from university.,Tom needs to choose working or going abroad.
This region is a habitat.,Many hummingbirds come here every year.
The biologists disrupted the metabolic balance maintained by several processes in the mice.,They disrupted homeostasis in its body.
Tom likes the smell of pure and fresh.,He drinks a cup of tea every day.
Mario's bronchioles are blocked by something peculiar.,His lobules lose function soon.
The real story became a big screen adaptation.,Many audience commented on its dramatic effects.
Lucy wants to observe stipules.,She picks two the small flaps at the base of the leaf.
Tom did a lot of experiments.,It's proved that sound can not transmitted in vacuum.
Water was used as as a new source of electricity.,This hydro-energetic power manifested its own drawbacks.
Jerry was stimulated.,He had a reaction.
Tom was interested in Exoskeletons.,He often observed arthropods like insects.
The wolf was hunting the antelope.,The antelope asked help from his companions.
Jerboas are hungry.,They pick up food by their toes.
Tom is a sociologist.,He often studies various phenomena in life.
The weather is pleasant on the beachs.,Babes are enjoying sunshine.
He fastened his seat belt.,He was saved from being thrown out of the car in the car accident.
Kittiwakes were hungry.,They ate a lot.
They read a very beautiful poem.,They found out that it was written by the famous poet Shelley.
His mother bought him a cygnet.,Every day he catches aquatic insects to feed it.
Tom goes out in a down jacket in summer.,Tom is suffering from heat stroke.
Tom went to a moor.,There he saw many species.
Tim's pancreas are inflamed.,He is diagnosed with pancreatitis in the hospital.
Mary watched many bison in the park.,Mary found the small bison is similar to the older bison.
Tom had suffers from some kind of stomach condition.,Tom has long-standing dyspepsia.
Nobody believed Tom's code was copied by Jack.,Tom compared the two set of codes as evidence in public.
Tom raised an ant cub at home.,He found that the mouthparts of this little ant were slowly getting bigger with age.
I fed the hummingbird in my cage twice a day.,It could not maintain its high metabolism.
The road should be of high strength.,The road was made of concrete.
Tom has lost his way.,Tom took out the map and began to determine his location.
Tom's mother has allergies-hay fever.,Tom also has allergies- hay fever.
He jointed too many activities.,He felt tired.
There is a tumor in the patient's blood vessel.,His blood vessel are obstructed.
Jack's mother never lets him take part in any kind of activities.,He never gets in a dangerous situation as other kids do.
Chemicals derived from petroleum can be dangerous.,Amy doesn't want to have contact with petrochemicals.
A weights heavier than B.,A has higher pressure than B.
Jack doesn't like vegetables with slender stalks.,He never eats celery.
Drought stress weakens plant water potential and photosynthesis.,The plants were beginning to wilt.
She is a technician.,Her knowledge is very profound.
Lucy has waited for Tom for a long time.,She bought a book and began reading.
Tom drank a lot and passed out.,The doctor diagnosed him with alcohol poisoning.
The farm grows many flowers.,Farmers know how to pollinate flowers.
They did an experiment about aeration.,They added air into the water.
The shop sells combs.,People buy them for their need.
John was  thirsty but had no water.,He ate some vegetables.
Many domestic cats lack the ability of adaptation.,They can't live well in a strange environment.
The scientist focused on caring for the breasts for the first few weeks.,They found that the breasts grow during this time.
Tom wants to eat pizza tonight.,His mother bought the fermented dough from the supermarket.
The ape in the zoo was single last year.,This year it's got a baby ape on its back.
Bulbs contain tungsten wires and air.,"When charged, the tungsten wires will excite the air atoms and emit light."
David committed the sin of schism.,David was sentenced to hang.
Tom is hesitant about what major he will study in college.,He finally decided to be a student majoring in microbial physiology.
They studied the life habits of many wild animals in South Africa.,They found that those animals lived in their habit from ancient and never moved away.
He wanted some subterranean fungi.,He bought lots of truffles.
He measured the birds with a thermometer.,He found that they had body temperature.
The rattlesnake was pregnant.,It layed eggs.
The product designer aimed to enhance customers' satisfaction.,He redesigned the product for better utility.
I found that many deeply-buried rocks were exposed at the earth's surface by erosion long time ago.,"When I saw them again today, I noticed that exfoliation occured."
Amy was born with deficiencies in legs.,Amy has a unsually light weight compared with others.
Mike was exposed to the Rhinoviruses.,He suffered from bronchitis.
Tom threw a ball at his teacher.,The ball hit his teacher.
Lucy has taken a vague photo.,She used PS to improve the intensification.
The butcher killed the goat with a dull blade in public.,The goat had a big gash in its throat that bled for quite a bit.
Amy observes the patient's tracheae.,Amy sees bronchi on either side of the trachea.
She stroked the petals with her fingers.,She felt the texture of the flowers.
Monkeys know how to induce insects with sticks.,They can feed themselves on insects.
There is no rainfall at all here.,The water cycle went to a halt here.
Lila was infected with amebiasis.,She was uncomfortable.
Lucy's physical condition cannot support her to give birth to a child.,Lucy's physical condition cannot support her to give birth to a child.
The copperhead snake caught a mouse.,It swallowed the whole mouse.
Some limpets were put into a pond where algae prospered.,Not soon later the rocks in the pond were super clean and bald.
The climate around the iceberg changed.,A lot of the ice melted.
The  researcher wants to know the essence of grain.,He analyzed the components of it.
Chris is cold in winter.,He always burns firewood to keep warm.
ABC is a country with a very backward social development.,There's a lot of crime in ABC.
Many animals are searching for suitable habitats.,Many of them use rivers as their habitat.
Jack ate a bar of chocolate before the game.,Jack was tested positive for stimulant.
Ceftriaxone can resist many kinds of bacteria.,Doctors often prescribe this medicine to patients.
Critters time their reproductive cycle.,The chances of their babies' survival can be maximized.
All citizens have the right to take a gun with them.,Gunshots always happen in America.
Bob is a diner.,He is eating bread.
Wires covered by soft flexible plastic are touchable.,Leads can be touched by hands.
Massive waves of the sea brings in tsunami.,Earthquake close to sea leads to tsunami.
Tom had a heart attack suddenly.,The utility has saved his life.
The wind here is very strong.,The wind took away a lot of silt particles.
There was a murder case in this area.,The policewomen set about investigating the case.
The wing on one side of the plane malfunctioned.,This plane can't take off normally.
Lucy is carrying an oxygen tank.,Lucy can dive to the bottom of the sea.
Evaporation is obvious in hot Hainan Island.,Hainan Island has abundant precipitation all year round.
Collecting of plants from the wild were not under control.,Snowdrops are threatened.
The food here was poisoned by mycotoxins.,The food was not eatable.
Poor John hoped to start his own business.,He turned to reliable proposals.
The researchers fed the mice some capsicums.,Researchers found that the metabolism of mice accelerated.
Only Permafrost can preserve these special seeds.,Permanently frozen ground were utilized to protect them.
Emma was locked in her throat by a robber.,Her autopsy showed that she died of suffocation.
There is a anols in the room.,I think it is like a lizard.
This shop sells both high-quality and low-quality wines.,The price of high-quality wine is much more expensive.
The boy bite the lemon.,He spited out several seeds.
Tom wants to choose a letter to represent the partial pressure of carbon dioxide.,He uses capitalized P.
The scientist has collected some minerals.,He has found magnesium.
He is a nuturalist.,He goes all over the world to collect specimens.
The adenoviruses in Sean reacts strongly.,Sean's immune system was damaged.
We need a substitute of dioxin.,Furan is a good choice.
He is proficient in the use of gerund.,He knows the compound structure of gerund.
America is a country of tolerance.,It accepted diverse cultures.
Data show that the earth's orbit has changed.,Ice ages followed.
There are some voles in the field.,The farmer has used some pesticide to drive away them to avoid damaging the field.
These jockeys were very hungry.,They enjoyed the delicious food very much.
Jessi stepped on the craft.,She could start her travel at once.
The girl keeps reading.,Her brain keeps thinking.
The actress hires a professional nutritionist.,The nutritionist arranges her diet every day.
Tom wants to deprive himself from the disease of compulsive overeating.,He has to stick to abstinence.
Moa and ostrich looks very similar but are different.,Moas has furry feathers around their necks.
The clearance in Tom's body is too low.,There are too much dirty plasma in his body.
The oboe player craved for a job.,The woodwind member in our orchestra invited him to join us.
Luke is a biochemist.,He specializes in the specific area of biochemistry he is interested.
A large number of small bees live in hives.,They are all born of queen bees.
Tom tied the leash to the bark.,The bark is damaged.
The baby drank the breast milk.,He took in excreted Pseudoephedrine.
One person is living in the atmosphere and another person is living out of the atmosphere.,The person who lives in the atmosphere was alive and the person which lives out of the atmosphere died.
Reactive matter can be chemically processed.,Esters can be processed in chemical reactions.
Amy's silver necklace sat by the sink for a long time.,The necklace darkened.
He only poured a little water on the cactus.,The cactus still grows well for a long time.
Tom was stabbed by the gangster.,"Fortunately, the knife only stabbed the ribs."
Jack drank a lot last night.,He behaved badly towards the leader.
Tom's father is a fisherman.,Tom's family was fed on seafood.
The virus mutated.,The virus had more chance to get into human body.
The man read the book of religions.,He understood some expressions of human experience.
The nurse said I have Hypertension.,My kidney got injured with impaird functions.
He attempted to kill his wife.,He had to take the consequences of his attempt.
Mom's restaurant lack turkeys.,She found a turkey merchant to buy some.
The coach put dynamometers on the swimmers.,It turns out there is resistance.
Tom's train was driving on the orbit.,He bought another ticket  when the train passed by the center.
The police found a cremated body.,The body could not be identified.
The teacher introduced glossaries.,He focused on the definition.
Jim put the lactase and lactose together.,He found the the lactose was broken down.
Gluons can be exchanged between quarks.,Quarks are tightly bound together.
Jack is having an lesson on hieroglyphs in Chinese.,He learns these small pictures are used to write like alphabet.
Tom is an Apiculturist.,He specialized in bees.
He saw a native plant in the desert.,He admired the vitality of pistachios.
Tom has difficult in grasping abstract objects.,He cannnot master numbers.
Margarines were used to fill the statue.,The statue was light.
Soil erosion is serious in this area.,The government ordered the planting of windbreaks.
Tom sells Antidepressants and other prescribed medications of good quality in US.,Antidepressants in his drugstores has the highest sales volume.
A vegetarian was hospitalized after a car accident.,He was given vegetarian meals at the hospital.
They showed great perseverance in the face of difficulty.,They achieved their goals.
The soil in this region is moist.,Willlows are ubiquitous in this region.
Tom is very anxious these days.,Doctor advised him to eat more grapefruits.
I had smallpox when I was a child.,I know how suffering viral diseases are.
The caterpillar waited a long time to pupate.,It eventually became a butterfly.
Tom likes eating soft food especially marine products.,His mother usually cooks whelks for him.
Mary is learning the greek alphabet.,The first letter he learns is alpha.
An argali appeared in front of the hunter.,The hunter followed it to find more of them.
His thyroids were exsected.,Thyroxine were not produced.
The villagers are afraid of fierce beasts.,They make weapons every year.
Tom has been running for half an hour.,Now he is more than five kilometers away from where he started.
He observed the layers.,He found that they acted like blankets.
The researchers tried to make a list of the world's largest fruit trees.,Pecans appeared on this list.
This patient had a generalized  acute viral disease caused by the mumps virus.,He was assigned to the ward of mumps.
Black's history class is about the way ancient people expressed their politics.,Black's colleagues suggested that he talk about fundamentalism to his students.
Jessy saw a picture of spine.,She found vertebrae in its structure.
Some insects have strong regeneration ability of leg autotomy.,"In case of danger, they choose the self-amputation of a body part to escape."
Tom plugged in the electricity to the machine.,Only then did the machine gears start to turn.
Jack's work requires printed papers.,Jack is taking a typing class.
The engineer hoped the water could be carried to his city.,He bulilt a canal.
Tom just had sex with his girlfriend.,Some semen was left in the condom after his ejaculation.
The project lacks financial support.,It is difficult to develop.
Tom got trichomoniasis.,The doctor said that he was infected by the single-celled protozoan parasite.
Ions have net charges.,Ions are different from atoms.
Tom is a veteran.,He needs proper treatment to secure his health.
There are heterotrophs on that planet.,They use bread from the planet.
He implanted a branch of another tree in this trunk.,This branch grew well.
Tom has bought a lot of fruits in yellow.,His mother told him that these fruits are guavas.
Animals and plants need to breathe to survive.,Animals and plants breathe in gases.
There were several burglaries in this neighborhood.,The property called the police.
Night was deep.,Cockroaches came out for food.
The Autotrophs in this food chain all dissappeared.,The chain lost some of its producers.
The experimenter made an observation at the lower troposphere.,He discovered the smog.
Sam ate too much and felt bloated in his stomach.,Sam has been burping.
Tom bit his lower lip with his front teeth.,"He made the pronunciation of ""f""."
Put the sloth and the rabbit together.,Sloths still walk the slowest.
Tom usually goes out in the daytime.,He is not likely to see weasels.
Mario described his hometown to his new friends.,His new friends went to his hometown and observed it interestedly.
This horror film tells the story of innocent girls buried alive by ignorant villagers.,Emily suffers from tsunamis because of watching this horror movies.
John explored the altitude variation of swamp.,He found very low topographic relief.
Biologists study everything related to biology.,Biologists never study anything about dysprosium.
This boy loves lees.,The man left the sediment of wine for him.
He kept many waterfowls.,He prepared different foods for them everyday.
Tom is guilty of rape and murder.,He was incarcerated in the state prison.
Defibrillation was applied to resuscitate Tom whose heart nearly stopped.,Tom's heart beat again.
Tom is a Chinese expatriate in Spain.,Tom is not a Chinese citizen.
The veterinarian diagnoses that Jerry's rabbit is sick.,Jerry's rabbit is dead.
Ticks is sensitive to the smell of warm-blooded animals.,Ticks can detect the gas given off by these animals.
The worker was cutting the wood.,He gains a lot of cellulose.
The geography teacher was studying the location of the oceans.,"They found it on a thinner, heavier crust."
Maria is very generous.,She is willing to keep connect with others.
The doctor gave Lucy the same stethoscope she had given to Tom who had a cold.,Lucy has a cold.
Tom is a person filled with occultism.,He always studes about occult.
The pharmacist only had a fake degree.,He was not a trained professional in that field.
Tom is an experienced doctor.,Patients trust Tom.
Alice suffers from claustrophobia.,She fears to taking the elevator.
The experimenter is testing the speed at which electric energy comes down the metal ladder.,The experimenter found that the data conclusion was the same as the speed of light.
Mary saw the colugo open its mouth.,Mary saw its unsual teeth.
John had his joint dislocated.,The joint effusion inside has fast diffusion pathways.
The princess wanted the flowers in all minerals.,Her follower brought her gems.
Societies have legislations.,Societies can preserve these genetic codes generation by generation.
Testers test the toxicity of manganese compounds.,Test showed that permanganates is the highest.
Tom has grown a sunflower in his garden.,He found the sunflwer will change its direction with the change of the sun's direction.
Tom cheated Jane's money by lying.,Jane was heartbroken when finding Tom's lies.
Prevalent phenomena are usually acceptable at that time.,Cannibalism seems to have been acceptable in the earliest times.
I know there will be some lightings tonight.,I close the windows in advance so that the thunders won't scare me.
